,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
denovo1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032637075718015666,0.00037397157816005983,0.0,0.0,0.0,0.0,0.0,0.0,0.00019638648860958367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017356806347632037,0.0,0.0,0.0002378686964795433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018008283810552856,0.0,0.0002231644722160232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004488330341113106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.0003619254433586681,0.0004748338081671415,0.00014738393515106854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399472063352398,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004899559039686428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002002002002002002,0.0,0.0,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0005789270551910459,0.0,0.0,0.00035842293906810036,0.0
denovo444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001574555188159345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041562759767248546,0.0,0.0,0.0,0.0,0.0,0.001289213579716373,0.0,0.0,0.0,0.0,0.0,0.0,0.00023803856224708403,0.002236226875381175,0.0,0.0,0.00019821605550049553,0.0,0.0,0.0,0.0,0.00025484199796126404,0.0,0.0,0.0,0.0007404664938911515,0.0,0.0,0.0,0.0,0.00033145508783559825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019179133103183735,0.0,0.0,0.00037979491074819596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002947678703021371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046468401486988845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006451612903225806,0.00039856516540454366,0.0,0.0,0.0,0.0,0.0,0.0027578599007170436,0.0,0.0,0.0,0.0,0.0,0.0002002002002002002,0.0,0.0,0.0,0.0,0.00021748586341887777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018698578908002991,0.0,0.0,0.00029761904761904765,0.0,0.0,0.0,0.00019638648860958367,0.0,0.0,0.00022416498542927594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046860356138706655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002044153720359771,0.0,0.0003601656762110571,0.0,0.0002231644722160232,0.0,0.0,0.0,0.0,0.0002960331557134399,0.0,0.0,0.0,0.0,0.0,0.00023191094619666049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002244165170556553,0.00042265426880811494,0.0,0.0,0.0,0.0,0.00034234851078397807,0.0,0.0,0.0,0.001156737998843262,0.0,0.0,0.0,0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004391743522178305,0.0,0.0018975332068311196,0.0,0.0,0.0,0.0,0.00020622808826562179,0.00044662795891022776,0.0,0.0,0.0,0.00038595137012736397,0.0,0.0,0.0,0.0
denovo1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018698578908002991,0.0,0.0,0.0005952380952380953,0.0010624734381640458,0.0,0.0,0.00019638648860958367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038774718883288094,0.0,0.0,0.0,0.0,9.492168960607498e-05,0.0,0.0,0.0,0.0,0.00039643211100099106,0.0,0.00023430178069353328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014040999719180006,0.0,0.0,0.0002960331557134399,0.0,0.0,0.0,0.0,0.00042918454935622315,0.00023191094619666049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004488330341113106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040225261464199515,0.0,0.0,0.0,0.0,0.0,0.0,0.0007238508867173362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000784313725490196,0.0,0.0,0.0,0.0,0.00041562759767248546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004158004158004158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006056935190793458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044583147570218456,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0,0.0,0.0,0.0,0.0,0.00019860973187686197,0.00020622808826562179,0.00022331397945511388,0.0,0.0,0.0,0.00038595137012736397,0.0,0.0,0.0,0.0
denovo388,0.0,0.0,0.000333000333000333,0.0,0.0,0.0,0.0,0.0,0.0,0.00037397157816005983,0.00021542438604049978,0.0,0.001488095238095238,0.0,0.0,0.0006580390436499232,0.0,0.0,0.0,0.0015691548980049316,0.00017866714311238162,0.0,0.0,0.0,0.0,0.0,0.00024330900243309004,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0007754943776657619,0.0009514747859181732,0.00028571428571428574,0.00024154589371980676,0.0,9.492168960607498e-05,0.00023803856224708403,0.0,0.0,0.0,0.0007928642220019821,0.00019920318725099602,0.0016401124648547328,0.0,0.0,0.0007645259938837921,0.0,0.0,0.00035385704175513094,0.0,0.0,0.0,0.0,0.0,0.0,0.0004417936823503424,0.0,0.0,0.0,0.0,0.0004088307440719542,0.0,0.0014406627048442284,0.0004222081486172683,0.0004463289444320464,0.0009410288582183187,0.0002808199943836001,0.0,0.0,0.0005920663114268798,0.0,0.0,0.0002037905033625433,0.0,0.00042918454935622315,0.0,0.000569692366122294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004488330341113106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000578368999421631,0.0004737091425864519,0.0,0.0,0.0011862396204033216,0.0,0.0,0.0,0.0,0.0,0.0007238508867173362,0.0004748338081671415,0.0002947678703021371,0.0,0.0,0.0,0.0,0.0,0.000784313725490196,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008798944126704796,0.0009523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004899559039686428,0.000846740050804403,0.0,0.0,0.00047596382674916705,0.0,0.0,0.0,0.0,0.0004042037186742118,0.0,0.0,0.0,0.002197802197802198,0.0,0.0006451612903225806,0.0,0.0,0.0,0.0008916629514043691,0.00048828125,0.0,0.0011031439602868175,0.0,0.000878348704435661,0.0,0.0018975332068311196,0.0010224948875255625,0.0002002002002002002,0.0,0.0,0.00020622808826562179,0.0013398838767306833,0.00021748586341887777,0.0,0.0,0.0007719027402547279,0.0,0.0,0.0007168458781362007,0.0
denovo464,0.0004636068613815484,0.0,0.000333000333000333,0.0,0.0,0.0,0.0,0.0001574555188159345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005360014293371449,0.0007627765064836003,0.001488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002378686964795433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023430178069353328,0.000691085003455425,0.00020785699438786114,0.0,0.0,0.0,0.0,0.0005553498704183636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002044153720359771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007839038411288215,0.0,0.0,0.00043374539145521576,0.0,0.0,0.0,0.0,0.00018989745537409798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034234851078397807,0.0005173305742369374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002947678703021371,0.0,0.0,0.0,0.0,0.0,0.000392156862745098,0.0,0.0005047955577990914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004965243296921549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004434589800443459,0.0,0.0,0.0,0.0005913660555884093,0.0,0.0,0.0,0.0004887585532746823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003589375448671931,0.0,0.0,0.0006451612903225806,0.00019928258270227183,0.0,0.0,0.0,0.0,0.0,0.0,0.0004522840343735866,0.0,0.0005216484089723526,0.0,0.0,0.0002002002002002002,0.0,0.0,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011135857461024498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037641154328732747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025608194622279127,0.0,0.0,0.0,0.0,0.0,0.0,0.00042265426880811494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019664545980335454,0.0,0.0004472271914132379,0.002011263073209976,0.0,0.012769062385990515,0.0,0.0,0.0,0.0,0.003981179876945349,0.0,0.0,0.0,0.0,0.0,0.0016757436112274822,0.0,0.0,0.0,0.0005047955577990914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005389514943655071,0.0,0.0,0.0,0.0028557829604950024,0.0,0.0,0.0005173305742369374,0.0,0.0,0.0015325670498084292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.005112474437627812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000493339911198816
denovo109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01661036036036036,0.0,0.0,0.0,0.0,0.0,0.00017866714311238162,0.0,0.0,0.0,0.0,0.0,0.0,0.02100840336134454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023730422401518746,0.0,0.0,0.0,0.0628053035589672,0.0007928642220019821,0.000597609561752988,0.0,0.00506795669200645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02287040106065628,0.0,0.00048344210780759005,0.0,0.028985507246376812,0.00193631669535284,0.0008176614881439084,0.0,0.0,0.0,0.0,0.0,0.0009828699803426004,0.0,0.0,0.0005920663114268798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028669724770642203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007146047342563644,0.0,0.02327969873331051,0.0,0.0,0.012024048096192385,0.013302486986697512,0.0004737091425864519,0.0,0.0,0.0,0.019700839109813937,0.0,0.0,0.0,0.0,0.007962359753890699,0.0,0.0,0.0,0.0004017677782241864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041562759767248546,0.002385496183206107,0.0029865604778496766,0.005925925925925926,0.0,0.006928406466512702,0.0,0.014895729890764648,0.0,0.0,0.0017738359201773836,0.0,0.0,0.0029615004935834156,0.0,0.002793296089385475,0.0013303769401330377,0.0,0.005341880341880342,0.0,0.0,0.0,0.0,0.002540220152413209,0.0,0.0,0.0,0.0,0.0,0.0,0.0007936507936507937,0.0016168148746968471,0.0,0.0,0.022613065326633167,0.0,0.0,0.02,0.0015942606616181746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005216484089723526,0.0,0.003067484662576687,0.0,0.0,0.0,0.0008249123530624871,0.004242965609647164,0.0,0.0,0.00021696680407897592,0.0005789270551910459,0.0,0.0,0.0,0.0
denovo108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032637075718015666,0.0,0.003877638948728996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011922141119221411,0.0,0.004587965413799188,0.0,0.001239771881973717,0.0,0.0,0.0,0.0,0.00024154589371980676,0.0,0.014617940199335547,0.0,0.0014230534661516568,0.0,0.0,0.0,0.0,0.0011715089034676663,0.0,0.0,0.0,0.0,0.0,0.003538570417551309,0.0,0.0008453085376162299,0.01945945945945946,0.0,0.0,0.0,0.0,0.0,0.011414253897550112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02383939774153074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008600917431192661,0.0,0.0,0.00028328611898016995,0.0,0.0,0.0,0.0,0.0,0.000564652738565782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004919499105545617,0.0008045052292839903,0.0,0.00036483035388544326,0.0,0.024404086265607264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010998680158380994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004955947136563877,0.04569252736792004,0.0,0.03028467595396729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006815471119441132,0.00019860973187686197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030184123151222455,0.00035842293906810036,0.23976319684262457
denovo107,0.0,0.0023112480739599386,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0024308152580403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017866714311238162,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0021008403361344537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024154589371980676,0.0,0.03388704318936877,0.0,0.0,0.0,0.0,0.0007928642220019821,0.0,0.0,0.0,0.0,0.0005096839959225281,0.0,0.0,0.0,0.0,0.0,0.03286486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.010542168674698794,0.0,0.0007858546168958742,0.0,0.0,0.0,0.0,0.0005616399887672002,0.0,0.0,0.0002960331557134399,0.02251270878721859,0.009108653220559532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703703703703704,0.0,0.0,0.0,0.0,0.0004488330341113106,0.0,0.0033879164313946925,0.0,0.0,0.0,0.0010270455323519343,0.0,0.0,0.0,0.035280508964719494,0.004263382283278067,0.006708407871198569,0.019710378117457763,0.0,0.0072966070777088655,0.0,0.0028376844494892167,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004977600796416127,0.0,0.0,0.0,0.0,0.003475670307845084,0.007039155301363837,0.0019047619047619048,0.0,0.0,0.0008316008316008316,0.0,0.0,0.003910614525139665,0.003991130820399113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005173305742369374,0.0,0.0,0.0007662835249042146,0.0,0.0003589375448671931,0.0016483516483516484,0.0,0.0,0.0,0.001694915254237288,0.0,0.00044583147570218456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012579913384202928,0.0,0.007612005219660722,0.005332148411464119,0.0,0.0,0.0,0.0027165710836100213,0.0,0.010113468179575728
denovo102,0.0,0.009244992295839754,0.004662004662004662,0.0,0.0,0.0013630168105406633,0.0,0.006928042827901118,0.0006527415143603133,0.0,0.0,0.0,0.0,0.0,0.016891891891891893,0.0,0.0,0.0,0.0,0.009639094373458865,0.0010720028586742897,0.0,0.0,0.0,0.0,0.0,0.00024330900243309004,0.0056022408963585435,0.0,0.0,0.0007438631291842301,0.00558659217877095,0.0015509887553315238,0.0004757373929590866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034262948207171316,0.00046860356138706655,0.00046072333563695,0.0031178549158179174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006740815638692282,0.003657487091222031,0.0,0.0,0.0,0.0,0.0,0.0028230865746549563,0.00014040999719180006,0.0004578754578754579,0.0002613012803762738,0.0005920663114268798,0.0,0.0,0.0,0.008438818565400843,0.0,0.0,0.0,0.0,0.006914212548015365,0.0,0.0,0.0,0.0,0.0,0.0,0.001267962806424345,0.00564652738565782,0.0,0.0,0.0,0.003765833618623759,0.011381272633212623,0.0,0.0,0.0,0.0004737091425864519,0.0,0.0,0.0035587188612099642,0.0,0.0,0.0028376844494892167,0.0071083309638896785,0.0,0.0,0.0,0.0,0.012890431333663858,0.0,0.0,0.0,0.002486678507992895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029865604778496766,0.0004938271604938272,0.0,0.005196304849884526,0.0,0.007944389275074478,0.0,0.0014285714285714286,0.0004434589800443459,0.0,0.0,0.0029615004935834156,0.0,0.0,0.006208425720620843,0.0018915510718789407,0.004807692307692308,0.004182156133828996,0.0011827321111768185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020693222969477496,0.00753968253968254,0.0,0.0,0.0,0.003589375448671931,0.0005494505494505495,0.0,0.004516129032258065,0.0,0.0,0.0,0.0026749888542131075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010224948875255625,0.0006006006006006006,0.0,0.0,0.0,0.0,0.0,0.001777382803821373,0.00021696680407897592,0.0009648784253184099,0.0,0.0,0.0,0.0
denovo1079,0.0,0.00025680534155110427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043084877208099956,0.0,0.0,0.0,0.0,0.0,0.00019638648860958367,0.0,0.0,0.00022416498542927594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0,0.0007136060894386299,0.00028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023430178069353328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018008283810552856,0.0,0.0,0.0003136762860727729,0.0,0.0,0.0,0.0,0.0,0.0,0.0002037905033625433,0.0,0.0006437768240343348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006732495511669659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012067578439259854,0.0,0.0,0.0,0.0,0.0,0.0,0.0003619254433586681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005773672055427252,0.0,0.0,0.0,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047596382674916705,0.0,0.0006056935190793458,0.0,0.0,0.0012126111560226355,0.0,0.0,0.0,0.0005494505494505495,0.0010741138560687433,0.0,0.0,0.0,0.0,0.00044583147570218456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022331397945511388,0.0,0.0,0.0,0.00038595137012736397,0.0,0.0,0.00035842293906810036,0.0
denovo92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008499787505312367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006696428571428571,0.0,0.0,0.0,0.00754257907542579,0.0,0.0,0.0005691519635742744,0.0,0.0,0.3501357115160915,0.0,0.0,0.0,0.0,0.0,0.00047607712449416806,0.0,0.0,0.0,0.0,0.0,0.02999062792877226,0.0009214466712739,0.0,0.0,0.06062124248496994,0.0,0.004953998584571833,0.0,0.0,0.007135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026810217437196537,0.0,0.0003136762860727729,0.0,0.00022893772893772894,0.004180820486020381,0.0005920663114268798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381562099871959,0.0,0.0,0.0,0.0,0.0,0.0002244165170556553,0.00253592561284869,0.0,0.0023228803716608595,0.0,0.0,0.0,0.0,0.001286449399656947,0.0,0.0,0.0,0.0004472271914132379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003619254433586681,0.0,0.0005895357406042742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016658253407370014,0.0,0.0,0.00041562759767248546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005506607929515419,0.0,0.0,0.03331314354936402,0.0,0.0,0.0,0.009195402298850575,0.0,0.0,0.0027472527472527475,0.0,0.0,0.0,0.0,0.0,0.0,0.00244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043610327619874156,0.0,0.029146793852676205,0.0,0.0,0.0
denovo93,0.0,0.00025680534155110427,0.007992007992007992,0.0,0.0,0.010676965015901863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010624734381640458,0.0022522522522522522,0.0,0.0,0.0,0.0,0.0004483299708585519,0.00017866714311238162,0.0,0.0,0.0,0.0,0.0,0.0,0.0035014005602240898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029710488846701473,0.00119019281123542,0.0,0.0,0.0,0.0005946481665014867,0.0,0.00023430178069353328,0.000230361667818475,0.0018707129494907504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005903851560303626,0.0,0.0016572754391779914,0.0,0.0,0.0,0.0,0.009036144578313253,0.05907604251839738,0.0011787819253438114,0.0,0.0,0.0,0.0,0.00042122999157540015,0.00022893772893772894,0.0005226025607525476,0.003552397868561279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00594900849858357,0.0,0.0,0.00031240237425804435,0.0002244165170556553,0.0038038884192730348,0.006211180124223602,0.0,0.0,0.0,0.0,0.0046559751681324365,0.004288164665523156,0.00033400133600534405,0.001156737998843262,0.0,0.0,0.01005631536604988,0.0,0.0010944910616563297,0.0,0.00340522133938706,0.0014216661927779358,0.0,0.0,0.004273504273504274,0.006779661016949152,0.0,0.0,0.0,0.0,0.002841918294849023,0.0,0.0,0.04240282685512368,0.0,0.0,0.0,0.0,0.0009955201592832255,0.0009876543209876543,0.0,0.0,0.0,0.0004965243296921549,0.0030796304443466782,0.04047619047619048,0.0008869179600886918,0.0,0.0,0.0,0.0,0.042458100558659215,0.0008869179600886918,0.005044136191677175,0.0,0.00046468401486988845,0.0005913660555884093,0.08624229979466119,0.0,0.0012701100762066045,0.0,0.0,0.0,0.0,0.0012113870381586917,0.0005173305742369374,0.0,0.0004042037186742118,0.0,0.0016276041666666667,0.0,0.0,0.0,0.0006451612903225806,0.004782781984854523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010224948875255625,0.0,0.001192707445902198,0.0,0.0,0.00044662795891022776,0.0,0.0008886914019106865,0.0,0.0,0.0,0.0,0.0,0.0
