"","Methanobrevibacter_smithii","Rothia_mucilaginosa","Bifidobacterium_adolescentis","Bifidobacterium_animalis","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_catenulatum","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Adlercreutzia_equolifaciens","Collinsella_aerofaciens","Eggerthella_lenta","Eggerthella_unclassified","Gordonibacter_pamelaeae","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_faecis","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_massiliensis","Bacteroides_ovatus","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Bacteroidales_bacterium_ph8","Barnesiella_intestinihominis","Odoribacter_splanchnicus","Parabacteroides_distasonis","Parabacteroides_merdae","Parabacteroides_unclassified","Paraprevotella_clara","Paraprevotella_unclassified","Prevotella_copri","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_onderdonkii","Alistipes_putredinis","Alistipes_shahii","Alistipes_unclassified","Enterococcus_faecalis","Enterococcus_faecium","Lactobacillus_casei_paracasei","Lactobacillus_fermentum","Lactobacillus_gasseri","Lactobacillus_rhamnosus","Pediococcus_acidilactici","Pediococcus_unclassified","Leuconostoc_citreum","Lactococcus_lactis","Streptococcus_australis","Streptococcus_mutans","Streptococcus_parasanguinis","Streptococcus_salivarius","Streptococcus_sanguinis","Streptococcus_thermophilus","Streptococcus_vestibularis","Butyricicoccus_pullicaecorum","Clostridiaceae_bacterium_JC118","Clostridium_asparagiforme","Clostridium_bolteae","Clostridium_clostridioforme","Clostridium_hathewayi","Clostridium_leptum","Clostridium_nexile","Clostridium_perfringens","Clostridium_scindens","Clostridium_symbiosum","Clostridiales_bacterium_1_7_47FAA","Flavonifractor_plautii","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_siraeum","Eubacterium_sp_3_1_31","Eubacterium_ventriosum","Anaerostipes_caccae","Anaerostipes_hadrus","Anaerostipes_unclassified","Blautia_hansenii","Blautia_hydrogenotrophica","Blautia_producta","Ruminococcus_gnavus","Ruminococcus_obeum","Ruminococcus_torques","Coprococcus_catus","Coprococcus_comes","Dorea_formicigenerans","Dorea_longicatena","Dorea_unclassified","Lachnospiraceae_bacterium_1_1_57FAA","Lachnospiraceae_bacterium_1_4_56FAA","Lachnospiraceae_bacterium_2_1_58FAA","Lachnospiraceae_bacterium_3_1_46FAA","Lachnospiraceae_bacterium_3_1_57FAA_CT1","Lachnospiraceae_bacterium_4_1_37FAA","Lachnospiraceae_bacterium_5_1_57FAA","Lachnospiraceae_bacterium_5_1_63FAA","Lachnospiraceae_bacterium_6_1_63FAA","Lachnospiraceae_bacterium_7_1_58FAA","Lachnospiraceae_bacterium_8_1_57FAA","Lachnospiraceae_bacterium_9_1_43BFAA","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Roseburia_unclassified","Oscillibacter_sp_KLE_1745","Oscillibacter_unclassified","Clostridium_bartlettii","Peptostreptococcaceae_noname_unclassified","Anaerotruncus_colihominis","Anaerotruncus_unclassified","Faecalibacterium_prausnitzii","Ruminococcaceae_bacterium_D16","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_lactaris","Ruminococcus_sp_5_1_39BFAA","Subdoligranulum_sp_4_3_54A2FAA","Subdoligranulum_unclassified","Coprobacillus_unclassified","Clostridium_ramosum","Erysipelotrichaceae_bacterium_21_3","Erysipelotrichaceae_bacterium_2_2_44A","Erysipelotrichaceae_bacterium_3_1_53","Erysipelotrichaceae_bacterium_5_2_54FAA","Erysipelotrichaceae_bacterium_6_1_45","Eubacterium_biforme","Eubacterium_dolichum","Holdemania_filiformis","Holdemania_unclassified","Turicibacter_unclassified","Acidaminococcus_unclassified","Dialister_invisus","Megasphaera_micronuciformis","Megasphaera_unclassified","Veillonella_atypica","Veillonella_dispar","Veillonella_parvula","Veillonella_unclassified","Fusobacterium_nucleatum","Burkholderiales_bacterium_1_1_47","Parasutterella_excrementihominis","Sutterella_wadsworthensis","Bilophila_unclassified","Bilophila_wadsworthia","Citrobacter_unclassified","Escherichia_coli","Escherichia_unclassified","Klebsiella_pneumoniae","Klebsiella_unclassified","Haemophilus_parainfluenzae","Akkermansia_muciniphila"
"PRISM|8565",0,0.0010742,0.0001062,9.05e-05,7.74e-05,2.44e-05,0,0,0.0005917,0,0,0.0001433,0,0,0,8.16e-05,3.05e-05,0.0003287,0,0,7.1e-06,0,0.0001211,0.0054702,0.0036012,2.45e-05,0.0048765,0.0056611,2.9e-06,0,0,0,0.0001167,0.0001528,0.0002426,0,0,0.0003223,0,0,0.0001858,0.0002837,2.35e-05,0,6.7e-06,0,0,0,0,0,0,0,0,0.0354915,0,0,0.0049014,0.005566,0.0005371,0.0723604,0.0003082,0,0,0,0,0.0115699,0,0,5.7e-05,0.0181438,0,0,0,0,8.33e-05,7.39e-05,0,0.0011999,7.14e-05,0,0,0,0,0,0,0,0.0787271,0.0005211,0.0001643,0.0002373,0,3.86e-05,0,6.22e-05,3.24e-05,0.0001974,0,0.017032,0,0,0,0,3.5e-06,0,0,0,0,0,0.0001407,3.09e-05,3.38e-05,0,3.66e-05,0.0150486,0.180378,0,0,0.0011109,0,0.0001027,0,1.87e-05,0,0,0.0051217,0,0.48466,0,0,0,0,0,0,0,0,0,0,5.63e-05,0.0001157,0,0,0.0004171,0.0012658,0.000118,0.0052082,0,0,0,0,0,0,0,0.0004008,0,0,4.99e-05,0.0100292,0.0002152
"PRISM|8573",0,0,0.0358508,0.0350432,0.048032,0.0002231,0,0,0.0441722,0,8.6e-05,0.0374863,0.0012594,0.0053358,0.0002213,0,0,5.31e-05,0,0,0.0021903,0,0,3.15e-05,0.0007176,0,3.5e-05,0.0027914,0,0,0.0001247,0,0,0.0016382,0,0,0,0.0043528,0,4.14e-05,0,0,1.23e-05,0,0,1.49e-05,0.0003043,0,4.25e-05,0.0004832,0,0,0,0.0040663,0.0015095,4.34e-05,0.0005107,0.0044234,0.0004165,0.21734,8.24e-05,0,3.89e-05,1.46e-05,0.0002824,0.0001735,5e-06,0.0002502,8.38e-05,0,9.4e-06,0,1.14e-05,0.0009162,0.0002677,0.0655379,0.0038004,0.0057659,0,0.0003345,0,0,0.0016913,0,0,0,0.0001546,0.0010326,0.0084726,0.0077075,0,0.001992,0.0099226,0.078419,0,0,0,8.05e-05,0.0051745,0,0,0,0.0019328,0,0,0,5.3e-06,0.0043037,0.0012533,0.0077392,0,0,0.0002713,0.0009488,0.0010046,0,0,0.146243,0,0.0057183,8.58e-05,0,0.046915,0.0034182,0.0124646,0.0002923,0,3.45e-05,0.0002766,0,0,0.0002752,0,0,0.0013199,0,0.0001933,3.95e-05,0.110847,0,0,0.0001086,6.12e-05,0.0003109,0.0003848,0,0,0,0,0,0,0,2.12e-05,7.5e-05,0,0,0.0002013,0.0021033
"PRISM|8577",0,0,0,0,0.0212619,0,0,0.0010743,0,0,0.0033242,0.0334141,1.94e-05,0.0009487,6.77e-05,0.003147,0.0025299,0,0,0,0,0,0.0141023,0.0015215,0,0.00081,0.0454086,4.73e-05,0.0019328,0.0087266,0,0,0.0037599,0.0029737,0,0.0023986,0.003569,0,8.11e-05,0,0.0012689,0.0553896,0.0133182,0,0,0,0,0.000683,0.0115536,8.9e-05,0,0,0,0,0,0.0042462,0.0101065,0.0397333,0,0.0013646,0.0058419,0,0,0,0.0001408,0,0.0001813,0.0172534,0,0.0001167,0,0,0,0.0002298,0.0021116,0.0135179,0.0025894,0.0837525,0.0003871,1.21e-05,0.0031401,0,0.0001697,0,0,0.0016137,0,0.0001813,0.0209922,0.0154303,0.0045034,0.022855,0.0028105,0.0496353,0,0.0049514,0.0001151,0,0.0010388,0.0001506,0,0,0.000306,0,0.0005984,0,0,0.001941,0.0068277,0.0040754,0,0.0261156,0,0.0032874,0,0,0,0.116206,0.00031,0.146651,0,0.0066821,0.0282207,0,0.0252657,0,0,7.9e-05,4.66e-05,0.000361,0,0,0.0042335,0,0,4.11e-05,0,0,1.88e-05,0,0,0,0,0,4.9e-06,0,0,0,0,0.0001922,0,0,0,0,0.0001021,3.49e-05,0,5.51e-05
"PRISM|8591",0,0,4.45e-05,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,3.3e-05,0,0,0,0,0,0,0,0,0,0.0001576,0,0,0,0,0,0.089237,0,0,0,0.0150616,0,0,0,0,0,0,0.000512,0.0007863,0,0,0,0.0003434,0.0287785,0.0329732,0,0.0030163,0,0,0.0014105,0.0093739,0,0.0158499,0.0001262,0.000646,0,0,0.0001523,0.0683567,0,0.0065629,0.0783843,0,0.0112664,0,0,0.0036577,0,0,0,0.0002495,0,0.0258833,0,0.0002773,0,0.0170025,0,0.0199453,0.0062746,0.103298,0.0099199,0.0143623,0,0,0,0,0.0003095,0,0,0.0137951,0.0072095,0,0,0.026436,0,0,0,0,0.0001673,0,0,0.0431191,0,0,0.0007583,0.0221504,0,7.24e-05,4.72e-05,0.0001396,0,0,0,0,0.204301,0,0.0003135,0.0075845,0.002407,5e-06,0,0,0,0,0,0,0,0,0,2.32e-05,9.16e-05,0.0117162,0,0,0,4.04e-05,3.56e-05,0.0027503,0,0,0,0,0,0.0001413,0.0618198,0.0062454,0,0,4.4e-06,5.6e-05
"PRISM|8592",0,0,0.17984,0,0,0,0,5.9e-06,5.27e-05,0,0.0037257,0,0.0004345,0.0013541,0,0.0001332,1.2e-05,0.0005729,0,0,0,0.0001368,0,0.0003164,0.0011722,6.14e-05,0.0009249,0.0003687,0,0,0,0,0.0001193,0.0001964,0,0,0,0,0,0,0,0.0015013,0,0,0,5.58e-05,5.46e-05,0.0013072,8.29e-05,0.0004737,0,6.15e-05,0,4.99e-05,0,0.0004505,0.0015235,0.0031827,0,0.0004725,0.0001132,0.0003128,0,0.0001365,4.83e-05,5.18e-05,0,0,0,0,5.91e-05,0,0,4.36e-05,0,0.0730518,0,0.217345,0,2.25e-05,0,0,0.0030378,0,0.0001498,0,0.0006061,0.0002199,0.0269259,0.0220679,0,0.0188033,0.0413805,0.0255788,0,0,0.0046282,1.07e-05,0.0023451,0,0,0.002791,0.0020476,7.24e-05,0,0,6.4e-06,0.0014792,0.0163619,0.0034281,0,0,0.0006039,0,0.00069,0,8.89e-05,0.0099918,0,0,0,0.0191422,0.106977,0.002621,0.0159199,0.0004066,8.5e-05,0,2.06e-05,0.0002693,0,2.02e-05,0.0203821,0.0002901,0.0003534,0,0,2.76e-05,0.105269,0,0,0,0,0,7.58e-05,0,2.3e-06,7.36e-05,0,0,0,0,0.0002195,0,0,0,0,5.21e-05
"PRISM|8605",0,0,0.0496378,0,0.0386111,0,0,0,0.0193031,0,0.0010489,0.0596346,0,0.0014756,0,0,0,0,0,0,0,0,0,0,0,0.0150082,0.0618572,0.261541,0,0,0,0,0.0042471,0,0.0005678,0,0,0,0.0002233,0,0,0.0108008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009329,0,0,0,0.0012912,0,0,0,0,0,0,0,0,0,0,0,0.0027102,0.0019813,0.0178058,0,0.0901898,0,0.0001296,0,0,0.0017747,0,0,0,0,0.0068143,0.0116011,0.0046436,0.0161955,0.0448444,0.0052991,0.0031979,0.0105989,0,0,0.0008273,0.0028833,0,0,0,0.0045643,0,0.000628,0.000616,0,0,0,0.0007049,0.0072344,0,0.0057186,0,0.0014417,0,0,0.163915,0.0039909,0.0003361,0,0,0,0,0.0146749,0,0,0,0,0,0,0,0,0,0.0029358,0,0,0,0.0324884,0,0,0,0,0.0019167,0.0028079,0,0,0,0,0,0,0,0,0,0,0,0.0075642,0
"PRISM|8624",0,0,5.72e-05,0,0,0,0,0,0.0001223,0,0,0,0.0002157,0.007962,0.0008949,0.0168008,0,0.001315,0,0.0012357,0,0,0,0.0101638,0.0635865,0.0056636,0.0096534,0.0227561,0.0028074,0,0,0.0050082,0.0058469,0.016131,0,0,0,0.0009415,0.0012472,0,0.0441948,0,0.0016381,0,1.28e-05,0.0001147,0,0,6.3e-05,0,0,0,0,0.0001351,0,0,0.0005992,0.0008911,3.02e-05,0.0002665,0,0,0.0010258,0.0007341,0.0009239,0.0123072,0.0002702,0.10451,0.0013473,0,0.0008664,0.0005238,0.0002699,0.0032405,0,0.101702,0,0.0004316,0,0.0198245,0,0.000192,0,0.0034473,0,0,0.001022,0.11925,6.3e-05,0.181038,0,0.0529507,0,0.0125299,0,0,0,0,5.64e-05,0.0217205,1.24e-05,0.0061701,0,0,0.0023371,0,0.0025538,0,0,0,8.28e-05,0,0.0062936,0,0,0.0026493,0,0.000113,1.31e-05,0,0,0,0,0,0.0052864,0.0047919,2.8e-05,0.0005936,0.0007967,0,0,0.0002652,0,0.0001945,0,0,0,0.0066746,0.0001907,0,0.018082,0,0,0,0.0001122,0,8.53e-05,0.000118,0.0020243,0,0,0,0.0004998,0.0001932,0,0.0001748,0,0.000113
"PRISM|8628",0.154175,0.0006799,7.5e-06,0,0,0,0,0,0.0001526,0,0.002532,0.0302965,0,0.0020289,0.0004986,0.0025319,0,0.0007443,0.0116605,0,0.0025027,0.0004427,0,0.0006432,0,0.0012048,0.0364924,0.0154038,0,0.0066167,0.0052517,0,0,0,9.76e-05,0,0,0,0.0007513,0.0008145,0.0257141,0.0135094,0.010344,0,0,0.0001785,0,0.0002831,5.35e-05,0,0,0,0,0.0001066,0,0.0029619,0.0095759,0.0047493,0,0.0002202,0.0006481,0,0,6.38e-05,0.0004374,0,0.0003979,0.003419,0,0.0001296,0,5.75e-05,2.34e-05,0.0002225,0.0045302,0.0185504,0.0031378,0.0001723,0.0161797,4.67e-05,0.0019847,0,0.0012267,0,0,0.0077249,3.09e-05,8.73e-05,0.0394147,0.0217436,0.0035639,0.0150532,0.0055878,0.0099839,0,0,0,0,0.0031577,0.0027459,0,0,0.0005496,0,0.0008886,0,0,0.0004887,0.0047761,0.0022026,0,0,0.0046867,0.0002431,0.0008054,0.0016763,0.0010695,0.0515786,0.000194,0.139723,0,0.0063511,0.0131128,0,0.168759,0,1.21e-05,0.0002224,5.26e-05,0,0,0.0011954,0,0.0009515,0.0012256,0,0,0,0,0,0,0,0,0.001064,0.0001809,0,0.0025975,0.0003041,0,0,0,0,0.0001668,0,0.0001002,3.88e-05,0,0.0196462
"PRISM|8629",0,0.0001463,1.06e-05,0,0,0,0,0,0.0029865,0,0,0,0,0,0,0,0,3.46e-05,0,0,0,2.43e-05,0,7.5e-06,0,0,0.0002228,0.0001251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795195,0.0008728,2.23e-05,0.0033707,0.0001634,0,0,0.0107358,0.0003044,0,0,0.0050395,0.0089921,0,0.0514571,0.0007312,0,0,0,1.3e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.000185,0,0,0,0,0,0,0,0,0,8.91e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,0,0,5.85e-05,0,9.2e-06,0,0,0,0,7.84e-05,0.0644038,0,0,0,0,0,0,0,0,0,0,0,2.3e-05,5.01e-05,0,0,0,0,2.47e-05,3.97e-05,0,0,0,0,0,0,1.32e-05,0.0001807,0,0,2.14e-05,0,5.41e-05
"PRISM|8667",0,0,1.32e-05,0.000173,0,4.06e-05,0,0.0001217,0.193977,0,0.0006296,0,0,0.0068464,0.0016701,0.0303393,0,0,0,0,0,0.0030407,0,0.0526733,0,0,0.297477,0.0233999,0.0058042,0,0,0.0123812,0,0.0200563,0,0,0,0,0.0001191,0,0,0,0,0,0,0,0,0,0.0037553,0,0.0020418,0,0,0,0,0,8.04e-05,0.000423,0,0.0011887,0,0,0,0.0007932,0.0013088,0.0067206,0.0021771,0,1.53e-05,0,0.0001359,0.0033087,0.0003636,0.002751,0,0,0.001297,3.7e-05,0,0,0,0,0,0.001738,0.0011618,0,0.0020835,0.007795,2.16e-05,0.0018656,0,0,0,0,0,7.62e-05,0.0007441,0.0002729,0,0,0.0001646,0.0017317,0,9.94e-05,0.0002573,0.0071599,9.49e-05,0,0,0,9e-06,0,0.0313936,0,0,0.0002767,5.5e-05,2.7e-06,9.75e-05,0,0,0,0,0,0.0076215,0.0006121,9.08e-05,3.19e-05,9.86e-05,0.0010784,0,0.0001451,0,0.0005458,0,0,0,0,0,0,0.0001388,0,0,0,0,0,0.0007689,0.0003474,0,0,0,0,0.132101,0.0281883,0,0,0,0
"PRISM|8675",0,0.000155,0.567643,0,0,0,0,0,0,0,0,0,2.02e-05,0.0195445,0,0,0,0,0,0,0,0,0,0,0,0,8.67e-05,2.88e-05,0,0,0,0,0,0,0,0,0,1.23e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023239,0,0.0004654,0.0043338,0,0.0029457,0.0001123,0,0,2.97e-05,0.0005535,0.0051013,0.0001152,0,0.0076669,0,0.0002893,0.0006322,0,0.0005097,0,0.0081838,0,6.52e-05,0,0.0456502,0,0,2.92e-05,0.0008279,0.0037476,0,0.0008935,0.201146,0.0001268,0.0145667,0,0,0,0,0.0013543,0.001444,0,0,0,0,0.0006028,0.0007179,0.001765,0.000669,0,0.0028831,0.0047984,0,0,0,0.0093096,0,0.001174,0.0074992,0,0,0,0.0001698,0,0,0,0,0,0,0.0019961,0.0170295,0.0108242,2.17e-05,0,0,0.0025455,0,0,0,0,0,0,3.19e-05,2.72e-05,0,0,0,0,0.0002009,0.0006029,0,0,0,0,0,0,0,0.0061279,0.0044343,0.0052381,0,0.0005799,0.0001335
"PRISM|8692",0.0006445,0,0,0,0,0,0,0,0.000182,0,0.0021952,0.0088042,2.5e-06,4.52e-05,0.0001585,0.0067337,0,0.0089953,0,0,0,0,0.0495323,1.17e-05,0,0.0043856,0.0804835,0.0491996,0.0018446,0.0210768,0.0523302,0.0128605,0.01254,0,0,0,0,0,0,0,0.0340994,0.0679808,0.0033492,0,0,0,0,0,0,0,0,0,0,3.73e-05,0,0,0,0,0,0.0001261,0,6.3e-06,0,0.0005668,0.0001485,0,0,0.0044958,0,0,0,4.79e-05,0,9.63e-05,0.0057381,0.0060153,0.000657,0.118883,0.0006642,0.0007949,0.003488,0,0,0,0,0.0001528,0,0,0.0091096,0.0048741,0.0012553,0.0162904,0,0.0027916,0,0,0.0003347,0,0.0064732,0,0,0,0.0016391,0,0.0014497,0,0,0.0067171,0.0028782,0.054998,0,0.0029069,0.0029787,0.0015548,0,0,0.0008335,0.120429,0.0011298,0.0821498,0,0.0031543,0.0172418,0,0.0864448,0,0,2.7e-05,0,0,0.0001201,7.8e-06,0,0,0.000612,0.000285,3.27e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.002059,0.000376,0,0,4.73e-05,0.0002112,3.15e-05,0,0
"PRISM|8696",0,0.0001027,3.8e-05,0,0.048762,0,0,0.0002656,2.33e-05,0,0.0008632,0,0,0.0068105,0,0.0519175,0,0.0028813,0,0,0,9.15e-05,0,0.0337866,0.0349183,0.0181431,0.0581679,0.0443129,0.004548,0,0,0,0.0017185,0,0.0045161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001794,0.0004742,0,0.0012684,0.0033557,2.55e-05,0.043382,0.0003134,0,0,0.0007913,9.14e-05,0.0005247,6.99e-05,0,0,0,0,0.0008187,4.51e-05,0.004946,0.0205853,0,0,0.166064,0,0.0005801,0,0,0.0084154,0,0,0,0.0005179,0.0012262,0.0100788,0.0023862,0,0.0166961,0,0.0199627,0,0.0006446,0.0002619,0,0.0004204,0.0001168,0,0.0002239,0.0072055,0,0,0.001176,0,0.0088455,0.0437554,0.0049283,0,0,0.0028412,0.0002164,0,0,0,0.11389,2.8e-06,5.38e-05,0,0,0.146237,0,0.0201534,0.0010794,0.0002577,0.0002127,0,0,0,2.92e-05,0,0,0.0012208,0.0013929,0,0,0.0283081,0,0,0,0,2.48e-05,3.17e-05,0,0,0,0,0,0,0,0.0004817,0.0001107,0,0,0.0005958,0
"PRISM|8728",0.0381354,2.4e-06,0.0390422,3.3e-06,2.5e-06,3.1e-06,0.0015178,0,0.000919,0.0001693,0.0010057,0.0192277,0,7.26e-05,0.00011,0.0091956,0.0012726,0.0037881,0,2.2e-06,0.0073146,5e-07,1.65e-05,0.003061,0.0019214,0.0004135,0.0069348,0.0085975,0.0006222,0.0191715,0.0322175,0.0119698,0.017095,0.0460318,0.0085881,0.0045441,0.0099802,0.0316016,0.0057598,0.014386,0.0183538,0.0184398,0.0084975,0,4.9e-06,0,9.9e-06,0,0,7e-07,0,0,0,0.0007757,0,0,0.0001986,0.0005716,0,0.0062714,0,0,0,9.31e-05,7.25e-05,0,1.73e-05,0.001339,1.4e-05,0,3.85e-05,4.96e-05,0,8.78e-05,0.0039226,0.0088165,0.000514,0.0855786,0.19977,1.34e-05,0.0049667,6.1e-06,0.0001507,0,0,0.0001149,3.48e-05,7.19e-05,0.0013023,0.0136859,0.0001695,0.0058138,0.0036878,0.0083734,0,0.0005354,0.000284,6.8e-06,0.0032648,0.0001398,0,0,6.8e-05,0,0.0016013,0,0,0,2.06e-05,0.0011148,0.0027617,0.0005648,0.0029714,0,0.000588,4.67e-05,0.0020827,0.104578,0.000158,0.0084685,0,4e-06,0.0250302,0.0020304,0.0383094,3.82e-05,0,0.0003106,2.92e-05,4.3e-06,0,9.3e-06,0.0020608,0,0,0,7.9e-06,0,1.56e-05,0,7.48e-05,0,0,4.7e-06,2.05e-05,0,7.26e-05,0.0001613,0.0015685,0.0027407,0.0003214,0,7.06e-05,3.98e-05,0,1.11e-05,2.4e-06,3.09e-05
"PRISM|8734",0,2.95e-05,0.0224779,1.6e-06,0.0359805,1.62e-05,0,0,0.0144792,0,0.0027286,1.5e-05,0.0001639,0.0027283,0,2.11e-05,0.0146484,0.023147,0,1.18e-05,4e-06,1.42e-05,1.12e-05,0.105881,4.02e-05,6.8e-06,8.12e-05,0.0091335,0.0003024,0.0034006,0,0,8e-06,2.03e-05,0,0,0,4.13e-05,0.0025972,0,0.0228049,0.0977453,7.1e-06,0,0,0,0,0,0,0.0020642,0,0,0,7.6e-05,7.74e-05,0.0001916,0.0029728,0.0032532,0.0003937,0.0047649,0,0,4.81e-05,0.0001459,0.0015855,0,9.59e-05,0.0001953,2.1e-06,0,0,0.0003632,0.0001204,0.0022531,0.0023883,0.0144298,0.0003661,0.0743876,0.0033403,0.0006468,0.0159348,0,5.1e-06,0.00014,5.75e-05,0,0.0005086,0.0003176,0.0001759,0.0033371,0,0,0.0083597,0.0173871,0,0.217233,0.0023348,0.0028664,6.09e-05,0,0,0,0.000386,5.2e-06,0.0019263,0,2.4e-06,0.0012325,0.0254019,0.0022483,0,0.0026553,0.0070883,2.7e-05,0.0001047,0.0003522,0.000182,0.044122,5.76e-05,1.76e-05,0,0,0.0464299,0.0015315,0.0516455,7.48e-05,3.13e-05,4.6e-05,1.33e-05,0.0002112,3.1e-06,6.58e-05,0.0246031,1.83e-05,0.001217,0,0.0001419,6.4e-06,1.92e-05,0,0,0,0,0,1.12e-05,0,0,0,0.0075224,0.0040195,0.0004791,0,6.37e-05,0.0001179,0.0032338,0,0,2.54e-05
"PRISM|8735",0,0.0024911,0.0347808,6.7e-06,0,1.45e-05,0.0082815,0,0.0268324,0.0021521,0.0001879,2.71e-05,2e-06,0.0007321,0,0.0155448,2.16e-05,0.0007129,0,0.0006814,0.0154465,0.0031019,0,0.0052387,0.0001393,0.0003085,0.0163008,0.014967,0.0001181,0,0.0006511,0,2.94e-05,0.0070465,0,0,0,7.66e-05,0,0,7.06e-05,0.0041801,0.0026406,0,0,0,0,0,0,0,0,0,0,0.0005766,0.0022797,6.6e-06,0.0834816,0.139598,0.0008691,0.0009545,0.0112723,0,0.0002537,0.0001073,6.07e-05,0,0,0,2.35e-05,0,2.4e-05,0.001008,0,0,0.0249739,0.0101483,0,0.0078725,2.7e-05,0,0,0,0.0022529,0,0,0,0.0001442,0.0002288,0.0203683,0.0050154,0,0.0087527,0.0043497,1.17e-05,0,0.0005271,0.000136,0,0.0014213,0,0,5.45e-05,0.0087422,0,2.99e-05,0.0015228,0,5.84e-05,0.0946234,0.0527327,0,0,0.0019629,1.68e-05,0.0040983,0,0,0.100592,0,3.38e-05,0,2.22e-05,0.013183,0,0.0598646,1.22e-05,0,0,0,3.21e-05,0,3.2e-05,0,0,0.0011387,0,0.001788,1.27e-05,2.71e-05,0.0014516,0,0.0015208,0.0009256,0.002764,0.0208176,0,0,0,0.0322232,0.000466,5e-06,0,0.0015705,0.0005847,0,3.8e-05,0.074539,7.77e-05
"PRISM|8746",0,0.0001424,6.85e-05,4.4e-06,0,0,0,0,1.5e-05,0,0,4.98e-05,0,0,0,2.12e-05,8.7e-06,4.5e-05,0,6e-07,1e-06,0,2.22e-05,3.92e-05,4.4e-05,5.2e-06,0.0001412,7.99e-05,0,0,0,0,5.8e-06,3.34e-05,0,0,0,3.59e-05,0,0,1.78e-05,3.41e-05,0,0,1.4e-06,0,0,0.167281,0,0,4.37e-05,0.0011183,0,0,0,0,0.0029113,1.2e-06,0.0013311,3.28e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73e-05,1.22e-05,0,0.0001425,4.4e-06,0,0,0,0,0,0,0,0,6.43e-05,3.95e-05,7.57e-05,0,7.3e-06,0,2.45e-05,0,1.47e-05,0,0,7.4e-06,0,0,0,5.8e-06,0,0,0,0,0,2.11e-05,0,8.8e-06,0,6.4e-06,0,6.27e-05,0,0,0.0003352,0,3.2e-05,0,2.76e-05,0,0,9.33e-05,0,0,0,0,0,0,0,4.6e-06,0,0,0,0,3.5e-06,2.82e-05,0,0,0,0,0.0352652,0.0617677,0,0,0,0,0,0,0,0.000556,4.08e-05,0.724623,0,0,3.61e-05
"PRISM|8749",0,5e-06,1.06e-05,7.1e-06,7.3e-06,6.7e-06,0,0,0.0032338,0,0,0.0015891,0,0,0,3.07e-05,3.6e-06,3.63e-05,0,0.0225498,0,0,2.24e-05,0.0004651,4.94e-05,1.88e-05,0.0001398,0.191589,1.55e-05,0,0,0,0,0.0865972,0.269312,0,0,3.83e-05,0,0,3e-05,3.07e-05,0,0,3.1e-06,0,0,0.0018191,0.0001257,5.21e-05,0,0,0,5.07e-05,0,0,0.0012538,0.0001192,9.85e-05,0.0002192,0.0002175,0.0001139,0,0,0.0978925,5.9e-06,0,0,1.52e-05,0,0,0,3.85e-05,5.61e-05,5.4e-06,3.2e-06,0,0.0002269,9.4e-06,0,0,0,0,4.58e-05,0,0,0.000172,0.0314629,5.3e-05,0.0301133,0,0,0,1.32e-05,0,0.0001709,0,0.0171574,0,0,6.1e-06,0,1.7e-06,0,0,0,0,0,4.6e-05,4.2e-06,5.83e-05,0,0,0,0,0,0,0.0002058,0,2.18e-05,0,4e-06,0,0,0.0808435,1.59e-05,0,6.55e-05,4.2e-05,0,0,0,0,0,0,0,0,6.8e-06,1.77e-05,0,0.0005556,1.17e-05,0,2.24e-05,0,0,0,0,0.030291,0.0001644,0,0.0064919,0.0369957,0.0155731,2.45e-05,0.005372,0,3.91e-05
